,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,ExterQual_Ex,ExterQual_TA,BsmtQual_Ex,BsmtFinType1_GLQ,KitchenQual_Ex,KitchenQual_TA,FireplaceQu_nan,GarageFinish_Fin,GarageFinish_Unf
1193,7,2001,2001,0.0,0,1212,1212,1212,2,6,0,2001.0,2,573,0,0,0,0,0,0,1,0,0
1194,4,1963,1979,51.0,547,1051,1382,1382,1,6,1,1974.0,2,459,0,1,0,0,0,1,0,0,1
1195,4,1970,1970,0.0,0,864,864,864,1,5,0,1972.0,1,280,0,1,0,0,0,1,1,0,1
1196,7,1998,1998,0.0,0,866,866,1779,2,6,0,1998.0,2,546,0,1,0,0,0,0,1,0,0
1197,5,1925,1997,0.0,0,884,884,1348,1,5,1,1960.0,1,216,0,1,0,0,0,1,0,0,1
1198,7,2000,2001,171.0,0,1630,1630,1630,2,6,1,2000.0,2,451,0,0,0,0,0,0,0,0,1
1199,5,1975,1975,0.0,788,1056,1074,1074,1,6,0,1975.0,2,495,0,1,0,0,0,1,1,0,0
1200,7,1990,1991,234.0,485,2158,2196,2196,2,7,1,1990.0,3,701,0,0,0,0,0,0,0,0,0
1201,4,1966,1966,0.0,1056,1056,1056,1056,1,5,0,1966.0,1,384,0,1,0,0,0,1,1,0,1
1202,6,2003,2003,120.0,340,1682,1700,1700,2,7,0,2003.0,2,544,0,0,0,1,0,0,1,0,0
1203,5,1962,1980,0.0,504,931,1283,1283,1,6,0,1980.0,2,506,0,1,0,0,0,1,1,0,1
1204,8,2006,2006,420.0,1220,1660,1660,1660,2,8,1,2006.0,2,500,0,0,1,1,0,0,0,0,0
1205,6,1992,1992,0.0,0,1055,1055,1845,2,8,1,1992.0,2,462,0,0,0,0,0,0,0,0,0
1206,8,1988,2005,0.0,427,559,1080,1752,2,8,0,1988.0,2,492,0,0,0,1,0,1,1,0,0
1207,4,1941,1950,0.0,344,672,672,672,1,4,0,1941.0,1,234,0,1,0,0,0,1,1,0,1
1208,4,1965,2001,0.0,648,648,960,960,0,3,0,1965.0,1,364,0,1,0,1,0,1,1,0,1
1209,5,1962,1962,0.0,784,925,999,999,1,6,0,1962.0,1,300,0,1,0,0,0,1,1,0,1
1210,5,1966,1966,0.0,180,894,894,894,1,5,0,1966.0,1,384,0,1,0,0,0,1,1,0,0
1211,6,1978,1978,0.0,0,0,1318,1902,2,8,0,1978.0,2,539,0,1,0,0,0,1,1,0,1
1212,8,2009,2009,72.0,936,1300,1314,1314,2,6,0,2009.0,2,552,0,0,0,1,0,0,1,0,0
1213,4,1947,1950,0.0,0,0,672,912,1,3,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1214,6,1971,1971,236.0,0,672,672,1218,1,7,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1215,5,1964,1964,0.0,312,912,912,912,1,5,0,1964.0,1,288,0,1,0,0,0,1,1,0,1
1216,5,1968,1968,0.0,250,952,1211,1211,1,5,1,1968.0,1,322,0,1,0,0,0,1,0,0,1
1217,6,1949,1950,320.0,196,1040,1168,1846,2,7,1,1949.0,1,315,0,1,0,0,0,1,0,0,1
1218,5,1951,1951,44.0,756,2136,2136,2136,2,7,0,1951.0,2,528,0,1,0,0,0,1,1,0,1
1219,7,2004,2005,0.0,724,788,788,1490,2,8,1,2004.0,2,388,0,0,0,1,0,0,0,1,0
1220,6,1958,1958,63.0,507,588,1138,1138,1,6,0,1958.0,1,264,0,1,0,1,0,1,1,0,0
1221,6,2007,2007,74.0,0,894,894,1933,2,9,1,2007.0,3,668,0,0,0,0,0,0,0,1,0
1222,5,1965,2008,300.0,595,912,912,912,1,5,0,1992.0,2,576,0,1,0,0,0,0,1,0,1
1223,9,2008,2008,766.0,1540,1702,1702,1702,1,7,1,2008.0,3,1052,1,0,1,1,1,0,0,1,0
1224,5,1960,1960,0.0,666,1075,1507,1507,2,7,0,1960.0,1,404,0,1,0,0,0,1,1,0,1
1225,5,1977,1977,1.0,498,1361,1361,2620,2,12,1,1977.0,2,600,0,1,0,1,0,1,0,0,0
1226,5,1962,1962,120.0,803,1106,1190,1190,1,6,0,1962.0,2,540,0,1,0,0,0,1,1,0,1
1227,4,1962,1962,0.0,0,0,1224,1224,2,6,0,1962.0,2,462,0,1,0,0,0,1,1,0,1
1228,5,1959,1959,180.0,1000,1188,1188,1188,1,6,0,1959.0,2,531,0,1,0,0,0,1,1,0,0
1229,5,1911,1950,0.0,0,940,1024,1964,1,7,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1230,5,1914,1950,0.0,0,747,892,1784,1,9,0,1914.0,1,180,0,1,0,0,0,1,1,0,1
1231,7,2003,2003,106.0,0,764,764,1626,2,6,0,2003.0,2,474,0,0,0,0,0,0,1,0,0
1232,7,2004,2005,0.0,0,847,847,1948,2,8,1,2004.0,2,434,0,0,0,0,0,0,0,1,0
1233,6,2005,2005,0.0,0,1141,1141,1141,1,6,0,2005.0,2,484,0,0,0,0,0,1,1,0,1
1234,8,2006,2006,32.0,428,1476,1484,1484,2,6,1,2006.0,2,472,0,0,0,1,1,0,0,0,0
1235,7,2003,2003,252.0,550,884,884,1768,2,8,0,2003.0,2,543,0,0,0,1,0,0,1,0,0
1236,7,2007,2007,0.0,0,1689,1689,1689,2,7,0,2007.0,3,954,0,0,0,0,0,0,1,0,0
1237,7,1974,1974,81.0,885,1053,1173,1173,2,6,2,1974.0,2,528,0,1,0,1,0,0,0,0,0
1238,10,2006,2006,0.0,1386,2076,2076,2076,2,7,1,2006.0,3,850,1,0,1,1,1,0,0,1,0
1239,8,1929,1950,0.0,0,792,792,1517,1,7,2,1931.0,2,400,0,1,0,0,0,0,0,0,1
1240,6,1984,2003,74.0,0,585,1140,1868,3,7,1,1984.0,2,477,0,1,0,0,0,1,0,1,0
1241,7,2005,2006,0.0,0,756,756,1553,2,6,0,2005.0,2,615,0,0,0,0,0,0,1,0,0
1242,6,1976,1976,335.0,539,1012,1034,1034,1,6,0,1976.0,3,888,0,1,0,1,0,1,1,0,1
1243,6,1917,1950,0.0,319,735,1134,2058,1,8,1,1950.0,2,396,0,1,0,0,0,1,0,0,1
1244,5,1950,1950,0.0,534,876,988,988,1,6,0,1950.0,1,276,0,1,0,0,0,1,1,0,1
1245,7,1968,1968,0.0,1065,2110,2110,2110,2,8,2,1968.0,2,522,0,0,0,0,1,0,0,1,0
1246,7,2003,2003,163.0,0,1405,1405,1405,2,6,1,2003.0,2,478,0,0,0,0,0,0,0,0,0
1247,5,1968,1968,0.0,510,864,874,874,1,5,0,1968.0,1,288,0,1,0,0,0,1,1,0,0
1248,7,1974,2003,0.0,125,1192,1516,2167,2,9,2,1974.0,2,518,0,0,0,0,0,0,0,0,0
1249,7,2003,2004,92.0,0,746,760,1656,2,7,1,2003.0,2,397,0,0,0,0,0,0,0,1,0
1250,6,1931,1950,0.0,425,884,959,1367,1,6,1,1978.0,1,560,0,1,0,0,0,1,0,0,1
1251,8,1994,1994,554.0,1314,1986,1987,1987,2,7,1,1994.0,2,691,0,0,0,1,0,0,0,1,0
1252,5,1922,1950,0.0,0,864,864,864,1,4,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1253,7,2005,2005,182.0,655,856,1166,1166,2,5,0,2005.0,2,400,0,0,0,1,0,0,1,1,0
1254,6,1969,1969,0.0,602,1054,1054,1054,1,6,0,1969.0,2,460,0,1,0,0,0,1,1,0,1
1255,6,1999,1999,0.0,0,841,892,1675,2,7,1,1999.0,2,502,0,1,0,0,0,1,0,1,0
1256,5,1956,1956,0.0,504,1050,1050,1050,1,5,0,1956.0,1,338,0,1,0,0,0,1,1,0,1
1257,4,1957,1989,0.0,0,1104,1104,1788,1,8,2,1957.0,1,304,0,1,0,0,0,1,0,0,1
1258,6,1919,1950,0.0,0,764,1060,1824,1,8,1,1940.0,2,520,0,1,0,0,0,1,0,0,1
1259,6,1998,1999,0.0,266,1405,1337,1337,2,5,0,1998.0,2,511,0,0,0,1,0,0,1,1,0
1260,7,1999,1999,218.0,450,691,713,1452,2,6,0,1999.0,2,506,0,0,0,1,0,0,1,0,1
1261,7,1910,1950,0.0,0,925,964,1889,1,9,1,1960.0,1,308,0,0,0,0,0,1,0,0,1
1262,9,2008,2009,0.0,0,2002,2018,2018,2,10,1,2009.0,3,746,1,0,1,0,1,0,0,1,0
1263,8,1935,1997,632.0,192,728,1968,3447,3,11,2,1982.0,3,1014,0,1,0,0,0,0,0,0,1
1264,5,1958,1958,180.0,460,874,874,1524,1,7,0,1958.0,1,315,0,1,0,0,0,1,1,0,1
1265,7,1979,1979,0.0,1258,1332,1332,1524,0,4,1,1979.0,2,586,0,0,0,1,0,0,0,1,0
1266,6,1968,1968,0.0,0,1489,1489,1489,2,7,1,1968.0,2,462,0,1,0,0,0,0,0,0,0
1267,5,1965,1965,114.0,560,935,935,935,1,5,0,1965.0,1,288,0,1,0,0,0,1,1,0,1
1268,6,1959,2006,84.0,719,1019,1357,1357,1,5,1,1959.0,1,312,0,1,0,0,1,0,0,0,0
1269,5,1910,2003,0.0,0,661,661,1250,2,8,1,1985.0,2,552,0,1,0,0,0,1,0,0,1
1270,5,1948,1950,567.0,220,928,928,1920,2,10,0,1948.0,2,400,0,1,0,0,0,1,1,0,1
1271,6,1972,1972,0.0,593,723,735,1395,1,6,1,1972.0,2,497,0,1,0,0,0,1,0,0,1
1272,6,1967,1976,359.0,528,1680,1724,1724,1,7,1,1967.0,2,480,0,1,0,0,0,1,0,0,0
1273,8,2002,2002,0.0,804,1128,1128,2031,2,7,1,2002.0,2,577,0,0,0,1,0,0,0,0,0
1274,4,1920,1950,0.0,0,698,698,1128,1,6,0,1980.0,2,528,0,1,0,0,0,1,1,0,0
1275,7,2002,2002,110.0,788,1573,1573,1573,2,6,0,2002.0,2,544,0,0,0,1,0,0,1,0,0
1276,7,1990,1990,54.0,1053,1309,1339,1339,2,6,1,1990.0,2,484,0,1,0,0,0,1,0,1,0
1277,5,1977,2008,0.0,532,1040,1040,1040,2,5,0,1977.0,2,484,0,1,0,0,0,0,1,0,1
1278,6,1971,1971,0.0,0,912,912,1824,2,8,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1279,6,1919,1990,0.0,0,804,1699,2447,2,10,1,1969.0,1,336,0,1,0,0,0,0,0,0,1
1280,6,1939,1950,0.0,0,780,825,1412,1,6,1,1939.0,1,280,0,1,0,0,0,1,0,0,1
1281,6,1963,1963,451.0,569,1328,1328,1328,1,6,2,1963.0,2,528,0,1,0,0,0,1,0,0,1
1282,5,1964,1964,621.0,812,1624,1582,1582,2,7,0,1964.0,2,390,0,1,0,0,0,1,1,0,1
1283,8,2000,2000,0.0,1158,1501,1659,1659,2,5,1,2000.0,2,499,0,0,0,1,1,0,0,1,0
1284,8,2006,2006,788.0,0,1085,1120,1970,2,8,1,2006.0,3,753,0,0,0,0,1,0,0,1,0
1285,5,1964,1964,86.0,1014,1152,1152,1152,1,6,1,1964.0,2,484,0,1,0,1,0,1,0,0,0
1286,5,1972,1972,268.0,231,630,630,1302,2,6,0,1972.0,1,264,0,1,0,0,0,1,1,0,1
1287,5,1892,1965,0.0,0,994,1378,2372,2,11,0,1985.0,1,432,0,1,0,0,0,1,1,0,0
1288,7,1976,1976,0.0,194,832,832,1664,2,8,1,1976.0,2,528,0,1,0,1,0,1,0,0,0
1289,5,1955,1990,0.0,167,864,864,864,1,5,0,1957.0,2,572,0,1,0,0,0,1,1,0,1
1290,5,1968,1968,168.0,1016,1052,1052,1052,1,5,0,1968.0,1,288,0,1,0,0,0,1,1,0,0
1291,5,1963,1963,148.0,776,1120,1128,1128,2,6,0,1963.0,2,525,0,1,0,0,0,1,1,0,0
1292,6,2005,2006,82.0,547,547,1072,1072,2,5,0,2005.0,2,525,0,1,0,1,0,1,1,1,0
1293,5,1959,1994,0.0,340,1246,1246,1246,1,6,0,1959.0,1,305,0,1,0,0,0,0,1,0,0
1294,7,1999,1999,344.0,694,978,1005,1983,2,9,1,1999.0,2,490,0,0,0,1,0,0,0,1,0
1295,6,1942,1950,0.0,547,771,753,1494,1,7,2,1942.0,1,213,0,1,0,0,0,0,0,0,1
1296,8,1994,1994,391.0,740,1165,1203,2526,2,8,1,1994.0,3,844,0,0,0,1,0,0,0,0,0
1297,7,2005,2005,228.0,0,1616,1616,1616,2,7,0,2005.0,3,834,0,0,0,0,0,0,1,0,0
1298,7,2004,2004,117.0,0,976,976,1708,2,7,0,2004.0,2,380,0,0,0,0,0,0,1,0,1
1299,9,2006,2007,300.0,1572,1652,1652,1652,2,6,2,2006.0,2,840,0,0,1,1,1,0,0,1,0
1300,7,2005,2006,94.0,0,1368,1368,1368,2,6,1,2005.0,2,474,0,0,0,0,0,0,0,0,0
1301,5,1994,1995,0.0,746,990,990,990,1,5,0,2000.0,2,480,0,1,0,0,0,1,1,0,1
1302,5,1948,2005,0.0,144,924,1122,1122,1,6,0,1948.0,2,528,0,1,0,1,0,0,1,0,1
1303,6,1991,1991,88.0,1200,1278,1294,1294,2,6,0,1991.0,2,496,0,1,0,1,0,0,1,0,0
1304,7,1959,2002,0.0,1406,1902,1902,1902,2,7,2,1959.0,2,567,0,0,0,1,1,0,0,1,0
1305,7,2005,2007,80.0,925,1274,1274,1274,2,6,0,2005.0,2,508,0,0,0,1,0,0,1,0,0
1306,8,1990,1990,336.0,482,1453,1453,2810,2,9,1,1990.0,2,750,0,0,1,1,0,0,0,0,0
1307,9,1999,1999,165.0,0,1393,1422,2599,2,10,1,1999.0,3,779,0,0,0,0,0,0,0,1,0
1308,4,1954,1954,0.0,732,948,948,948,1,5,1,1956.0,1,280,0,1,0,0,0,1,0,0,1
1309,6,1969,1969,0.0,500,952,1092,2112,2,9,2,1969.0,2,576,0,1,0,0,0,1,0,0,1
1310,8,2008,2008,270.0,0,1622,1630,1630,2,8,1,2008.0,3,860,0,0,1,0,1,0,0,0,0
1311,7,2006,2007,0.0,0,1352,1352,1352,2,5,1,2006.0,2,466,0,0,1,0,0,0,0,0,0
1312,8,2001,2002,178.0,0,1753,1787,1787,2,7,1,2001.0,3,748,0,0,0,0,0,0,0,0,0
1313,4,1954,1954,132.0,492,864,948,948,1,5,0,1954.0,1,248,0,1,0,0,0,1,1,0,1
1314,6,1957,1957,0.0,189,1478,1478,1478,1,6,2,1957.0,2,442,0,1,0,0,0,1,0,0,0
1315,3,1949,1950,0.0,0,0,720,720,1,4,0,1955.0,1,287,0,1,0,0,0,1,1,0,1
1316,7,1992,1992,0.0,674,750,1061,1923,2,8,1,1992.0,2,564,0,0,0,1,0,0,0,0,0
1317,4,1940,1950,0.0,280,420,708,708,1,5,0,1978.5061638868744,0,0,0,0,0,0,0,0,1,0,0
1318,8,2006,2007,428.0,0,1795,1795,1795,2,7,1,2007.0,3,895,0,0,1,0,0,0,0,0,0
1319,4,1922,1950,0.0,0,796,796,796,1,5,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1320,3,1931,2006,0.0,544,544,774,774,1,6,0,1978.5061638868744,0,0,0,1,0,0,0,0,1,0,0
1321,5,1982,2008,0.0,641,816,816,816,1,5,1,1982.0,1,264,0,0,0,0,0,0,0,0,1
1322,6,1920,1950,0.0,493,1510,1584,2792,2,8,2,1920.0,2,520,0,0,0,0,0,1,0,0,1
1323,7,1998,1998,0.0,0,935,955,1632,2,8,1,1998.0,2,462,0,1,0,0,0,1,0,1,0
1324,8,2006,2006,410.0,0,1588,1588,1588,2,7,1,2006.0,3,825,0,0,0,0,0,0,0,0,0
1325,5,1976,1976,0.0,483,911,954,954,1,6,0,1976.0,2,576,0,1,0,0,0,1,1,0,1
1326,4,1938,1958,0.0,690,816,816,816,1,3,1,1958.0,1,288,0,1,0,0,0,1,0,0,1
1327,5,1938,1995,0.0,0,803,803,1360,1,6,0,1951.0,1,297,0,1,0,0,0,0,1,0,1
1328,5,1970,1970,312.0,765,765,765,1365,1,7,0,1970.0,2,440,0,1,0,0,0,1,1,0,1
1329,6,1977,1977,360.0,686,1350,1334,1334,2,6,1,1977.0,2,630,0,1,0,0,0,1,0,0,0
1330,5,1973,1973,564.0,0,1656,1656,1656,2,8,0,1973.0,2,506,0,1,0,0,0,1,1,0,1
1331,4,1941,1950,0.0,0,693,693,693,1,4,0,1978.5061638868744,0,0,0,1,0,0,0,0,1,0,0
1332,7,2002,2002,0.0,700,916,920,1861,2,8,0,2002.0,2,492,0,0,0,1,0,0,1,0,0
1333,5,1972,1972,0.0,360,864,864,864,1,5,0,1972.0,1,288,0,1,0,0,0,1,1,0,0
1334,4,1971,1971,0.0,0,858,872,872,1,5,0,1974.0,4,480,0,1,0,0,0,1,1,0,1
1335,6,2003,2004,0.0,814,1114,1114,1114,1,6,0,2004.0,2,576,0,1,0,1,0,0,1,0,1
1336,8,2002,2002,149.0,0,1284,1284,2169,2,7,1,2002.0,2,647,0,0,0,0,0,0,0,0,0
1337,6,1928,1950,0.0,0,896,1172,1913,1,9,1,1929.0,2,342,0,1,0,0,0,1,0,0,1
1338,7,2006,2006,0.0,0,728,728,1456,2,8,1,2006.0,2,440,0,0,0,0,0,0,0,1,0
1339,4,1920,1950,0.0,250,960,960,960,1,5,0,1997.0,1,308,0,1,0,0,0,0,1,0,1
1340,7,1968,2003,0.0,297,1568,2156,2156,2,9,1,1968.0,2,508,0,1,0,0,0,1,0,0,0
1341,8,2006,2007,100.0,80,1732,1776,1776,2,7,1,2006.0,3,712,0,0,1,1,0,0,0,1,0
1342,7,1998,1998,0.0,1443,1482,1494,1494,2,5,1,1998.0,2,514,0,0,0,1,0,0,0,0,0
1343,8,1872,1987,0.0,259,684,938,2358,2,8,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1344,5,1969,1969,368.0,500,1248,1338,2634,2,12,0,1969.0,4,968,0,1,0,0,0,1,1,0,1
1345,6,1962,1962,318.0,319,858,858,1716,1,8,1,1962.0,2,490,0,1,0,0,0,1,0,1,0
1346,6,1937,2000,0.0,0,698,786,1176,1,4,0,1999.0,2,624,0,0,0,0,0,1,1,0,1
1347,8,1995,1996,579.0,816,2033,2053,3238,2,9,1,1996.0,3,666,0,0,0,1,0,0,0,1,0
1348,7,2000,2000,0.0,735,992,992,1865,2,7,1,2000.0,3,839,0,0,0,1,0,0,0,0,0
1349,7,1968,1992,143.0,0,570,1222,1920,3,8,1,1968.0,2,487,0,1,0,0,0,0,0,0,0
1350,5,1966,1966,65.0,340,864,892,892,1,5,0,1966.0,1,264,0,1,0,0,0,1,1,0,0
1351,5,1971,2008,0.0,734,1078,1078,1078,1,6,1,1971.0,2,500,0,1,0,1,0,1,0,1,0
1352,6,2000,2000,216.0,378,756,769,1573,2,5,0,2000.0,2,440,0,0,0,1,0,0,1,0,1
1353,9,2004,2005,66.0,1447,1980,1980,1980,2,8,1,2004.0,3,770,0,0,1,1,1,0,0,1,0
1354,5,1921,1998,0.0,0,612,990,2601,3,8,0,1998.0,2,621,0,1,0,0,0,1,1,0,0
1355,7,2005,2005,16.0,1274,1530,1530,1530,2,7,1,2005.0,2,430,0,0,1,0,0,0,0,1,0
1356,4,1920,2007,0.0,0,715,1281,1738,2,7,1,1920.0,1,368,0,1,0,0,0,1,0,0,1
1357,6,2006,2007,0.0,0,616,616,1412,2,6,1,2007.0,2,432,0,1,0,0,0,0,0,1,0
1358,7,2005,2005,0.0,0,600,520,1200,2,4,0,2005.0,2,480,0,0,0,0,0,0,1,0,0
1359,7,2000,2000,0.0,533,814,814,1674,2,7,0,2000.0,2,663,0,0,0,1,0,0,1,0,0
1360,7,1999,1999,158.0,633,873,882,1790,2,7,0,1999.0,2,588,0,0,0,1,0,0,1,0,0
1361,5,1977,1977,0.0,548,757,925,1475,2,6,1,1977.0,1,336,0,1,0,0,0,1,0,0,0
1362,6,2003,2004,170.0,685,848,848,848,1,4,0,2003.0,2,420,0,0,0,1,0,0,1,1,0
1363,8,2003,2003,171.0,370,1657,1668,1668,2,8,1,2003.0,2,502,0,0,0,0,0,0,0,1,0
1364,4,1920,1950,0.0,315,840,840,1374,1,6,0,1967.0,1,338,0,0,0,0,0,1,1,1,0
1365,6,1955,1996,0.0,831,992,1661,1661,1,8,1,1955.0,1,377,0,1,0,0,0,0,0,0,0
1366,7,1998,1998,0.0,975,1108,1108,2097,2,8,1,1998.0,2,583,0,1,0,1,0,0,0,0,0
1367,10,2001,2002,705.0,1282,2633,2633,2633,2,8,2,2001.0,3,804,1,0,1,1,1,0,0,0,0
1368,7,2005,2005,0.0,0,1026,1026,1958,2,9,1,2005.0,3,936,0,0,0,0,0,0,0,1,0
1369,8,2007,2007,80.0,0,1571,1571,1571,2,7,1,2007.0,3,722,0,0,0,0,0,0,0,1,0
1370,6,1930,1950,0.0,384,768,790,790,1,4,0,1925.0,1,160,0,1,0,0,0,1,1,0,1
1371,5,1941,1960,0.0,408,984,984,1604,2,6,0,1977.0,2,660,0,1,0,0,0,1,1,0,1
1372,6,1973,1973,408.0,309,483,483,987,1,5,0,1973.0,1,264,0,1,0,0,0,1,1,0,1
1373,5,2006,2007,0.0,0,384,754,1394,2,7,0,2007.0,2,400,0,1,0,0,0,0,1,1,0
1374,3,1914,1950,0.0,203,864,864,864,1,5,0,1938.0,1,200,0,1,0,0,0,1,1,0,1
1375,6,1970,1970,0.0,865,1205,2117,2117,2,7,2,1970.0,2,550,0,1,0,0,0,1,0,1,0
1376,7,1920,1950,0.0,0,596,998,1762,1,8,0,1989.0,2,576,0,1,0,0,0,0,1,0,1
1377,5,1918,2007,0.0,0,816,1416,1416,2,7,0,2007.0,2,576,0,1,0,0,0,0,1,0,1
1378,6,1939,1950,0.0,204,560,698,1258,1,6,0,1939.0,1,280,0,1,0,0,0,1,1,0,1
1379,4,1922,2007,0.0,735,796,796,1154,1,7,0,1922.0,1,240,0,1,0,0,0,0,1,0,1
1380,7,1978,1978,184.0,790,1392,1392,2784,3,12,2,1978.0,2,564,0,1,0,0,0,0,0,0,0
1381,6,1916,1950,0.0,168,714,1664,2526,2,10,1,1916.0,1,216,0,1,0,0,0,0,0,0,1
1382,9,2006,2007,160.0,1320,1746,1746,1746,2,7,2,2006.0,3,758,1,0,1,1,1,0,0,1,0
1383,6,1941,1950,0.0,375,735,869,1218,1,6,1,2003.0,2,440,0,1,0,0,0,1,0,0,1
1384,7,2000,2000,244.0,1400,1525,1525,1525,2,6,0,2000.0,2,541,0,0,0,1,0,0,1,0,0
1385,5,1967,1967,0.0,0,1584,1584,1584,2,8,0,1967.0,3,792,0,1,0,0,0,1,1,0,1
1386,5,1967,1967,0.0,769,864,900,900,1,6,1,1967.0,1,288,0,1,0,0,0,1,0,0,0
1387,6,1905,2000,0.0,0,482,1221,1912,2,7,1,2003.0,2,672,0,1,0,0,0,1,0,0,1
1388,7,2006,2006,45.0,1070,1356,1500,1500,2,6,1,2006.0,3,648,0,0,0,1,0,0,0,1,0
1389,8,2005,2006,245.0,0,1094,1133,2482,2,9,1,2005.0,3,642,0,0,0,0,0,0,0,1,0
1390,5,1948,1950,0.0,353,747,1687,1687,1,7,2,1966.0,2,572,0,1,0,0,0,1,0,0,1
1391,5,1920,2004,0.0,0,939,939,1513,1,8,0,1933.0,1,180,0,1,0,0,0,1,1,0,1
1392,5,1950,1982,0.0,180,1208,1136,1904,1,7,0,1950.0,1,240,0,1,0,0,0,1,1,0,1
1393,6,1925,1990,0.0,264,976,1160,1608,2,7,1,1925.0,1,216,0,1,0,0,0,0,0,0,1
1394,6,1929,1950,0.0,0,862,950,1158,1,5,1,1929.0,1,208,0,1,0,0,0,1,0,0,0
1395,6,2004,2004,0.0,759,839,864,1593,2,8,1,2004.0,2,398,0,1,0,1,0,1,0,1,0
1396,7,2006,2006,0.0,0,1286,1294,1294,2,6,1,2006.0,2,662,0,0,0,0,0,0,0,0,0
1397,8,2007,2007,84.0,929,1485,1464,1464,2,6,0,2007.0,3,754,0,0,0,1,0,0,1,0,1
1398,3,1915,1950,0.0,0,672,694,1214,1,6,0,1998.0,3,936,0,1,0,0,0,1,1,0,1
1399,8,2004,2005,174.0,1373,1594,1646,1646,2,5,1,2004.0,2,482,0,0,1,1,0,0,0,1,0
1400,5,1972,2007,0.0,656,768,768,768,1,5,0,1988.0,2,396,0,1,0,1,0,1,1,0,1
1401,5,1985,1985,0.0,625,833,833,833,1,5,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1402,4,1910,1950,0.0,0,622,741,1363,1,6,0,1966.0,2,528,0,1,0,0,0,1,1,0,1
1403,7,1986,1991,123.0,0,791,1236,2093,2,7,1,1986.0,2,542,0,1,0,0,0,1,0,1,0
1404,7,2001,2001,0.0,666,944,944,1840,2,6,0,2001.0,2,622,0,0,0,1,0,0,1,0,0
1405,6,1950,2005,0.0,120,856,1112,1668,1,6,0,1950.0,1,271,0,1,0,0,0,1,1,0,1
1406,4,1949,1950,0.0,0,0,1040,1040,2,6,0,1956.0,2,420,0,1,0,0,0,1,1,0,1
1407,8,2005,2006,366.0,976,1844,1844,1844,2,7,1,2005.0,2,620,0,0,0,1,0,0,0,1,0
1408,6,1923,2000,0.0,0,833,1053,1848,1,8,1,1922.0,2,370,0,1,0,0,0,0,0,0,1
1409,7,2007,2007,130.0,988,1386,1569,1569,2,7,1,2007.0,3,660,0,0,0,0,0,0,0,0,0
1410,4,1885,1950,0.0,0,777,1246,2290,2,11,0,1971.0,2,560,0,1,0,0,0,1,1,0,1
1411,8,1998,1998,731.0,781,1284,1310,2450,2,7,1,1998.0,3,1069,0,0,0,1,0,0,0,1,0
1412,5,1963,1963,0.0,25,1144,1144,1144,1,6,0,1962.0,1,336,0,1,0,0,0,1,1,0,1
1413,6,1969,1969,312.0,1110,1844,1844,1844,2,7,1,1969.0,2,540,0,0,0,0,0,0,0,0,0
1414,6,1968,1968,420.0,404,708,708,1416,2,7,1,1968.0,2,776,0,1,0,0,0,1,0,0,0
1415,6,1977,1977,0.0,360,1069,1069,1069,2,4,1,1977.0,2,440,0,1,0,0,0,1,0,0,0
1416,6,2003,2003,170.0,686,848,848,848,1,3,0,2003.0,2,420,0,0,0,1,0,0,1,1,0
1417,6,1966,1966,0.0,0,697,1575,2201,2,8,1,1966.0,2,432,0,0,0,0,0,0,0,0,1
1418,5,1958,1983,0.0,457,1024,1344,1344,1,6,1,1970.0,1,484,0,1,0,0,0,1,0,0,1
1419,6,1959,1959,243.0,0,1252,1252,1252,1,7,0,1960.0,2,528,0,0,0,0,0,0,1,0,1
1420,7,1994,1994,448.0,1000,1223,1223,2127,2,5,2,1994.0,2,525,0,0,0,1,0,0,0,0,0
1421,5,1945,1950,0.0,580,913,1048,1558,1,6,1,1962.0,1,288,0,1,0,0,0,1,0,0,1
1422,5,1940,1992,294.0,510,788,804,804,1,4,2,1940.0,1,240,0,1,0,0,0,0,0,0,1
1423,6,1981,1981,310.0,678,1440,1440,1440,2,7,1,1981.0,2,467,0,0,0,0,0,0,0,1,0
1424,5,2005,2005,0.0,0,732,734,1838,2,7,1,2005.0,2,372,0,0,0,0,0,1,0,1,0
1425,6,1976,1976,0.0,958,958,958,958,2,5,0,1976.0,2,440,0,1,0,0,0,1,1,0,0
1426,4,1927,2007,0.0,0,656,968,968,2,5,0,1928.0,1,216,0,1,0,0,0,1,1,0,1
1427,6,2000,2000,318.0,0,936,962,1792,2,8,1,2000.0,2,451,0,1,0,0,0,1,0,1,0
1428,5,1977,1977,0.0,936,1126,1126,1126,2,5,1,1977.0,2,484,0,1,0,0,0,1,0,0,0
1429,6,1962,2005,237.0,0,1319,1537,1537,1,7,1,1962.0,2,462,0,0,0,0,0,0,0,0,0
